"REF_DATE","GEO","DGUID","Violations","Age of victim","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","New Brunswick","","Other violent violations","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122600163","5.15.1.2","491.56","","","","2"
"2020","New Brunswick","","Other violent violations","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122600163","5.15.1.2","532.91","","","","2"
"2021","New Brunswick","","Other violent violations","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122600163","5.15.1.2","630.07","","","","2"
"2019","New Brunswick","","Other violent violations","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122600165","5.15.2.2","123.50","","","","2"
"2020","New Brunswick","","Other violent violations","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122600165","5.15.2.2","121.52","","","","2"
"2021","New Brunswick","","Other violent violations","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122600165","5.15.2.2","102.28","","","","2"
"2019","New Brunswick","","Other violent violations","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282632432","5.15.8.2","863.74","","","","2"
"2020","New Brunswick","","Other violent violations","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282632432","5.15.8.2","739.78","","","","2"
"2021","New Brunswick","","Other violent violations","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282632432","5.15.8.2","998.19","","","","2"
"2019","New Brunswick","","Other violent violations","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122600171","5.15.5.2","930.60","","","","2"
"2020","New Brunswick","","Other violent violations","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122600171","5.15.5.2","1016.37","","","","2"
"2021","New Brunswick","","Other violent violations","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122600171","5.15.5.2","1241.12","","","","2"
"2019","New Brunswick","","Other violent violations","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282632434","5.15.9.2","832.21","","","","2"
"2020","New Brunswick","","Other violent violations","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282632434","5.15.9.2","975.69","","","","2"
"2021","New Brunswick","","Other violent violations","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282632434","5.15.9.2","1088.09","","","","2"
"2019","New Brunswick","","Other violent violations","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282632436","5.15.10.2","421.80","","","","2"
"2020","New Brunswick","","Other violent violations","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282632436","5.15.10.2","474.03","","","","2"
"2021","New Brunswick","","Other violent violations","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282632436","5.15.10.2","587.58","","","","2"
"2019","New Brunswick","","Other violent violations","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282651877","5.15.11.2","147.03","","","","2"
"2020","New Brunswick","","Other violent violations","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282651877","5.15.11.2","126.34","","","","2"
"2021","New Brunswick","","Other violent violations","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282651877","5.15.11.2","159.03","","","","2"
"2019","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122600275","5.23.1.2","9.20","","","","2"
"2020","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122600275","5.23.1.2","9.41","","","","2"
"2021","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122600275","5.23.1.2","7.38","","","","2"
"2019","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122600277","5.23.2.2","0.00","","","","2"
"2020","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122600277","5.23.2.2","1.25","","","","2"
"2021","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122600277","5.23.2.2","1.26","","","","2"
"2019","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282632496","5.23.8.2","11.55","","","","2"
"2020","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282632496","5.23.8.2","27.31","","","","2"
"2021","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282632496","5.23.8.2","11.32","","","","2"
"2019","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122600283","5.23.5.2","31.20","","","","2"
"2020","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122600283","5.23.5.2","20.04","","","","2"
"2021","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122600283","5.23.5.2","29.07","","","","2"
"2019","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282632498","5.23.9.2","16.44","","","","2"
"2020","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282632498","5.23.9.2","11.50","","","","2"
"2021","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282632498","5.23.9.2","11.97","","","","2"
"2019","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282632500","5.23.10.2","5.64","","","","2"
"2020","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282632500","5.23.10.2","8.54","","","","2"
"2021","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282632500","5.23.10.2","4.77","","","","2"
"2019","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282651893","5.23.11.2","2.64","","","","2"
"2020","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282651893","5.23.11.2","3.81","","","","2"
"2021","New Brunswick","","Criminal Code traffic violations causing death or bodily harm","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282651893","5.23.11.2","0.61","","","","2"
"2019","Quebec","","Total, all violations","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122600317","6.1.1.2","1025.96","","","","2"
"2020","Quebec","","Total, all violations","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122600317","6.1.1.2","1012.60","","","","2"
"2021","Quebec","","Total, all violations","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122600317","6.1.1.2","1116.60","","","","2"
"2019","Quebec","","Total, all violations","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122600319","6.1.2.2","523.29","","","","2"
"2020","Quebec","","Total, all violations","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122600319","6.1.2.2","480.19","","","","2"
"2021","Quebec","","Total, all violations","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122600319","6.1.2.2","583.60","","","","2"
"2019","Quebec","","Total, all violations","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282632520","6.1.8.2","2287.09","","","","2"
"2020","Quebec","","Total, all violations","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282632520","6.1.8.2","2050.53","","","","2"
"2021","Quebec","","Total, all violations","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282632520","6.1.8.2","2624.14","","","","2"
"2019","Quebec","","Total, all violations","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122600325","6.1.5.2","2020.33","","","","2"
"2020","Quebec","","Total, all violations","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122600325","6.1.5.2","1922.46","","","","2"
"2021","Quebec","","Total, all violations","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122600325","6.1.5.2","2076.34","","","","2"
"2019","Quebec","","Total, all violations","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282632522","6.1.9.2","1528.20","","","","2"
"2020","Quebec","","Total, all violations","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282632522","6.1.9.2","1546.78","","","","2"
"2021","Quebec","","Total, all violations","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282632522","6.1.9.2","1652.63","","","","2"
"2019","Quebec","","Total, all violations","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282632524","6.1.10.2","715.66","","","","2"
"2020","Quebec","","Total, all violations","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282632524","6.1.10.2","756.52","","","","2"
"2021","Quebec","","Total, all violations","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282632524","6.1.10.2","814.54","","","","2"
"2019","Quebec","","Total, all violations","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282651899","6.1.11.2","212.98","","","","2"
"2020","Quebec","","Total, all violations","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282651899","6.1.11.2","220.01","","","","2"
"2021","Quebec","","Total, all violations","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282651899","6.1.11.2","236.54","","","","2"
"2019","Quebec","","Violations causing death and attempted murder","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122600331","6.2.1.2","3.52","","","","2"
"2020","Quebec","","Violations causing death and attempted murder","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122600331","6.2.1.2","3.92","","","","2"
"2021","Quebec","","Violations causing death and attempted murder","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122600331","6.2.1.2","3.66","","","","2"
"2019","Quebec","","Violations causing death and attempted murder","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122600333","6.2.2.2","1.58","","","","2"
